"TARGET_AMT","KIDSDRIV","MALE","MARRIED","SINGLE_PARENT","LICENSE_REVOKED","AGE","AGE_RANGE_16_19_YRS","AGE_RANGE_20_29_YRS","AGE_RANGE_30_39_YRS","AGE_RANGE_40_49_YRS","AGE_RANGE_50_59_YRS","AGE_RANGE_60_69_YRS","AGE_RANGE_70_YRS_PLUS","INEXP_DRIVER","HOMEKIDS","YOJ","INCOME","HOME_VAL","TRAVTIME","BLUEBOOK","TIF","OLDCLAIM","CLM_FREQ","MVR_PTS","CAR_AGE","CAR_AGE_RANGE_1_YR","CAR_AGE_RANGE_2_3_YRS","CAR_AGE_RANGE_3_5_YRS","CAR_AGE_RANGE_5_10_YRS","CAR_AGE_RANGE_10_YRS_PLUS","MAIN_DRIVING_CITY","RED_CAR","EDU_HIGH_SCHOOL","EDU_COLLEGE","EDU_ADV_DEGREE","VEHICLE_USE_COMMERCIAL","VEHICLE_CLASS_TRUCK","VEHICLE_CLASS_SUV","VEHICLE_CLASS_CAR","SPORTS_CAR","RED_SPORTS_CAR","TRUCK_COMM","SUV_COMM","CAR_COMM","OCCUPATION_CLERICAL","OCCUPATION_MANAGER","OCCUPATION_BLUE_COLLAR","OCCUPATION_GOLD_COLLAR","OCCUPATION_STUDENT","OCCUPATION_HOME_MAKER","OCCUPATION_PROFESSIONAL"
-Inf,-Inf,-Inf,0,-Inf,-Inf,3.93182563272433,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,2.70805020110221,8.93603509656604,11.5126054137593,3.61091791264422,10.2284654097316,0,-Inf,-Inf,-Inf,0,0,-Inf,-Inf,-Inf,-Inf,0,-Inf,0,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,0,-Inf
-Inf,-Inf,0,-Inf,-Inf,-Inf,3.76120011569356,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,2.39789527279837,11.4590815520981,12.3716718261797,3.8286413964891,9.63430006272051,2.30258509299405,-Inf,-Inf,-Inf,2.99573227355399,-Inf,-Inf,-Inf,-Inf,0,-Inf,0,0,0,0,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,0
-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,3.85014760171006,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,2.39789527279837,10.6073273626348,-Inf,2.99573227355399,9.93061621992438,1.38629436111989,9.29173601018018,0.693147180559945,1.38629436111989,2.77258872223978,-Inf,-Inf,-Inf,-Inf,0,0,-Inf,0,0,0,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf
-Inf,-Inf,0,0,-Inf,-Inf,3.85014760171006,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,2.63905732961526,11.8303386549135,12.705337702709,3.46573590279973,9.38597294061934,1.79175946922805,-Inf,-Inf,0.693147180559945,0,0,-Inf,-Inf,-Inf,-Inf,0,0,0,0,0,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf
-Inf,-Inf,-Inf,0,-Inf,-Inf,3.91202300542815,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,2.70805020110221,10.1307824749728,11.6164472912743,3.04452243772342,9.76077125033453,2.83321334405622,-Inf,-Inf,0,0,0,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,0,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf
-Inf,-Inf,-Inf,0,-Inf,-Inf,4.00733318523247,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,2.63905732961526,10.9845975660681,12.2140755367988,2.07944154167984,8.85366542803745,1.09861228866811,-Inf,-Inf,1.09861228866811,2.83321334405622,-Inf,-Inf,-Inf,-Inf,0,0,-Inf,0,0,0,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf
-Inf,-Inf,0,0,-Inf,-Inf,4.07753744390572,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,0.693147180559945,2.07944154167984,11.3035738659244,12.4877416758248,3.66356164612965,10.1405340090193,1.79175946922805,-Inf,-Inf,0.693147180559945,2.70805020110221,-Inf,-Inf,-Inf,-Inf,0,0,-Inf,0,0,0,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf
-Inf,-Inf,0,0,-Inf,-Inf,3.80666248977032,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,2.07944154167984,11.2503911860511,12.3499175456255,3.95124371858143,10.4399809230507,1.94591014905531,-Inf,-Inf,-Inf,1.79175946922805,-Inf,-Inf,-Inf,0,-Inf,0,0,0,-Inf,-Inf,0,-Inf,0,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf
-Inf,-Inf,0,0,-Inf,-Inf,3.78418963391826,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,1.38629436111989,2.77258872223978,10.969387237622,11.8098992355827,2.63905732961526,8.89699855274382,0,-Inf,-Inf,-Inf,0,0,-Inf,-Inf,-Inf,-Inf,0,0,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf
-Inf,-Inf,-Inf,-Inf,0,-Inf,3.46573590279973,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,0.693147180559945,2.484906649788,10.217860240241,-Inf,3.40119738166216,8.91462612782714,0,-Inf,-Inf,-Inf,1.38629436111989,-Inf,-Inf,0,-Inf,-Inf,0,-Inf,0,-Inf,-Inf,0,-Inf,0,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf
-Inf,-Inf,0,-Inf,-Inf,-Inf,4.20469261939097,-Inf,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,2.70805020110221,10.8914289541536,12.2521543833172,3.29583686600433,9.99012385919568,0,7.6251071482389,0,-Inf,2.56494935746154,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,0,0,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf
-Inf,-Inf,0,-Inf,-Inf,-Inf,3.95124371858143,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,2.30258509299405,11.5179229566805,-Inf,3.58351893845611,9.72615353725321,0,-Inf,-Inf,-Inf,2.30258509299405,-Inf,-Inf,-Inf,-Inf,0,-Inf,0,0,0,-Inf,0,0,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf
8.54907938027856,-Inf,0,-Inf,0,-Inf,3.66356164612965,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,0,2.63905732961526,9.81803859070365,-Inf,3.52636052461616,10.1867850266701,1.94591014905531,9.06797003068446,1.09861228866811,1.38629436111989,0,0,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,0,0,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf
-Inf,-Inf,0,0,-Inf,-Inf,3.85014760171006,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,2.56494935746154,11.9434213398703,12.9122767127368,3.73766961828337,9.97952223881212,1.79175946922805,-Inf,-Inf,-Inf,2.63905732961526,-Inf,-Inf,-Inf,-Inf,0,0,0,0,0,0,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf
8.49780647761605,-Inf,-Inf,-Inf,-Inf,-Inf,4.04305126783455,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,2.70805020110221,10.6943964508786,-Inf,2.63905732961526,9.82714631927941,2.30258509299405,7.62851762657506,0.693147180559945,-Inf,0,0,-Inf,-Inf,-Inf,-Inf,0,-Inf,0,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf
-Inf,-Inf,0,-Inf,-Inf,-Inf,3.63758615972639,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,2.19722457733622,11.8591004770528,12.8084660003215,3.76120011569356,10.346248445388,1.79175946922805,9.30346634996567,0.693147180559945,-Inf,2.30258509299405,-Inf,-Inf,-Inf,-Inf,0,0,0,0,0,-Inf,0,0,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,0
8.6202911494198,-Inf,-Inf,-Inf,0,-Inf,3.66356164612965,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,2.89037175789616,8.55641390456952,2.63905732961526,9.52127499623811,0.693147180559945,1.94591014905531,0,0,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,0,-Inf,0,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf
-Inf,-Inf,-Inf,-Inf,0,0,3.73766961828337,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,0.693147180559945,2.56494935746154,10.3731161114518,-Inf,4.07753744390572,7.3132203870903,2.30258509299405,-Inf,-Inf,0,0,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf
-Inf,-Inf,-Inf,0,-Inf,-Inf,3.98898404656427,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,2.56494935746154,11.5794619887705,12.5691346487104,3.29583686600433,10.4006198491701,0,-Inf,-Inf,-Inf,2.30258509299405,-Inf,-Inf,-Inf,-Inf,0,0,-Inf,0,0,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf
-Inf,-Inf,-Inf,0,-Inf,0,3.78418963391826,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,0,2.70805020110221,11.3888011156166,12.6802207993565,3.09104245335832,10.0015212928075,1.94591014905531,-Inf,-Inf,-Inf,2.39789527279837,-Inf,-Inf,-Inf,-Inf,0,0,-Inf,0,0,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf
-Inf,0.693147180559945,0,0,-Inf,-Inf,3.71357206670431,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,1.38629436111989,2.07944154167984,8.75652500292697,-Inf,3.97029191355212,9.4673054717659,2.56494935746154,8.61486421858968,0.693147180559945,-Inf,0,0,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf
-Inf,-Inf,0,0,-Inf,-Inf,4.02535169073515,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,2.30258509299405,10.9281303210041,12.4019888745899,3.04452243772342,10.0488857552255,1.38629436111989,-Inf,-Inf,-Inf,0,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,0,0,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf
7.9728107841214,-Inf,-Inf,-Inf,-Inf,0,3.8286413964891,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,2.56494935746154,11.898806721849,-Inf,4.04305126783455,10.3316921476138,1.38629436111989,10.4658139491645,1.09861228866811,-Inf,2.94443897916644,-Inf,-Inf,-Inf,-Inf,0,0,-Inf,0,0,0,0,0,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf
-Inf,-Inf,0,-Inf,-Inf,-Inf,3.95124371858143,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,2.19722457733622,11.0902480717309,12.3156890918535,2.30258509299405,9.91886865457443,0,-Inf,-Inf,-Inf,2.19722457733622,-Inf,-Inf,-Inf,0,-Inf,0,0,0,0,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf
-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,3.8286413964891,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,2.30258509299405,10.1807783219208,-Inf,2.70805020110221,8.7160440501614,2.77258872223978,-Inf,-Inf,0,1.94591014905531,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,0,-Inf,-Inf,0,-Inf,0,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf
-Inf,0.693147180559945,0,0,-Inf,-Inf,3.61091791264422,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,0.693147180559945,2.19722457733622,9.90598443273472,11.4025300733478,3.55534806148941,8.88322423027899,2.30258509299405,-Inf,-Inf,1.09861228866811,2.30258509299405,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,0,0,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf
-Inf,-Inf,-Inf,0,-Inf,-Inf,3.49650756146648,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,0,2.484906649788,10.0653512674277,11.5620584275204,3.29583686600433,8.93062646917358,2.56494935746154,-Inf,-Inf,-Inf,1.94591014905531,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,0,0,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf
-Inf,-Inf,0,0,-Inf,-Inf,3.89182029811063,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,1.94591014905531,11.6007806525182,12.7055137104295,4.20469261939097,9.88277451093859,2.30258509299405,-Inf,-Inf,0.693147180559945,2.19722457733622,-Inf,-Inf,-Inf,0,-Inf,0,0,0,0,0,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf
-Inf,-Inf,0,-Inf,-Inf,-Inf,3.89182029811063,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,2.07944154167984,10.9127038049917,-Inf,3.43398720448515,9.38345298968483,0,-Inf,-Inf,-Inf,0,0,-Inf,-Inf,-Inf,-Inf,0,-Inf,0,0,0,0,0,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf
-Inf,-Inf,0,0,-Inf,-Inf,3.40119738166216,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,0,2.484906649788,11.3988156746801,12.3808281518142,4.18965474202643,9.25148231530736,0,-Inf,-Inf,-Inf,0.693147180559945,-Inf,0,-Inf,-Inf,-Inf,0,0,0,0,-Inf,0,0,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,0
-Inf,-Inf,0,-Inf,-Inf,-Inf,3.87120101090789,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,2.484906649788,10.7544714682096,-Inf,3.93182563272433,9.83467323653577,1.79175946922805,-Inf,-Inf,-Inf,0,0,-Inf,-Inf,-Inf,-Inf,-Inf,0,0,-Inf,-Inf,0,0,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf
-Inf,0,-Inf,0,-Inf,-Inf,3.63758615972639,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,0.693147180559945,2.39789527279837,11.1176136374166,12.3902092208477,4.36944785246702,10.3149347323218,2.30258509299405,-Inf,-Inf,1.09861228866811,2.19722457733622,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,0,0,-Inf,0,-Inf,0,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf
9.69326873835994,-Inf,-Inf,-Inf,-Inf,0,4.0943445622221,-Inf,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,3.8286413964891,9.10052550596898,1.09861228866811,-Inf,-Inf,0.693147180559945,2.30258509299405,-Inf,-Inf,-Inf,-Inf,0,0,-Inf,0,0,0,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,0,-Inf
8.39728289474368,-Inf,-Inf,-Inf,-Inf,-Inf,4.11087386417331,-Inf,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,2.63905732961526,11.2499360051088,-Inf,3.66356164612965,9.78357725586357,2.30258509299405,8.79285328864069,1.09861228866811,2.07944154167984,0,0,-Inf,-Inf,-Inf,-Inf,0,-Inf,0,0,0,-Inf,-Inf,-Inf,0,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf
8.66768002469017,0,-Inf,-Inf,0,-Inf,3.80666248977032,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,0.693147180559945,2.30258509299405,11.5912836777555,-Inf,3.91202300542815,9.41897923708751,2.39789527279837,8.46505743699571,0.693147180559945,-Inf,0,0,-Inf,-Inf,-Inf,-Inf,0,-Inf,0,0,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf
8.17779668327778,-Inf,-Inf,0,-Inf,-Inf,3.93182563272433,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,0,2.89037175789616,10.32649783986,11.7177909861991,3.87120101090789,9.64665794356711,0,8.49167023418515,1.09861228866811,1.6094379124341,0,0,-Inf,-Inf,-Inf,-Inf,0,-Inf,0,-Inf,-Inf,0,-Inf,0,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf
-Inf,-Inf,-Inf,0,-Inf,-Inf,3.49650756146648,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,1.09861228866811,2.07944154167984,10.8724656066893,11.9888676758822,2.39789527279837,10.0274735323171,1.09861228866811,8.72469504674049,0,1.6094379124341,0,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,0,-Inf,-Inf,0,0,-Inf,-Inf,-Inf,0,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf
-Inf,-Inf,-Inf,0,-Inf,-Inf,3.85014760171006,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,2.56494935746154,10.9970705488216,12.1667599281446,3.36729582998647,10.0296795777739,1.38629436111989,-Inf,-Inf,0,2.39789527279837,-Inf,-Inf,-Inf,-Inf,0,0,-Inf,0,0,-Inf,0,-Inf,-Inf,0,0,-Inf,-Inf,-Inf,0,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf
8.85765744930699,-Inf,0,0,-Inf,-Inf,3.85014760171006,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,1.6094379124341,10.7801638937762,11.9052783152654,4.02535169073515,9.8537719602902,1.79175946922805,-Inf,-Inf,-Inf,2.89037175789616,-Inf,-Inf,-Inf,-Inf,0,0,-Inf,0,0,0,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf
-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,3.63758615972639,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,1.94591014905531,11.8418910254378,-Inf,3.17805383034795,9.86266555801587,2.19722457733622,-Inf,-Inf,0,2.77258872223978,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,0,0,0,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,0
-Inf,-Inf,0,0,-Inf,-Inf,3.95124371858143,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,2.63905732961526,10.4119604107185,12.1305945043542,3.49650756146648,9.32188174670909,1.38629436111989,-Inf,-Inf,1.09861228866811,0,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,0
-Inf,0.693147180559945,-Inf,0,-Inf,0,3.80666248977032,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,1.09861228866811,1.94591014905531,11.09361495004,12.3958289956264,1.6094379124341,9.61447125707121,2.19722457733622,9.90538574981921,0.693147180559945,1.38629436111989,2.30258509299405,-Inf,-Inf,-Inf,-Inf,0,0,-Inf,0,0,0,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf
-Inf,-Inf,0,0,-Inf,-Inf,3.95124371858143,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,2.63905732961526,10.9759953991181,12.1238099755627,3.25809653802148,10.2715968741005,2.30258509299405,-Inf,-Inf,-Inf,2.83321334405622,-Inf,-Inf,-Inf,-Inf,0,0,-Inf,0,0,0,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf
8.33206770728955,-Inf,-Inf,0,-Inf,-Inf,3.85014760171006,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,2.30258509299405,11.6679357752094,12.5253187898791,4.20469261939097,10.4518979366294,0,-Inf,-Inf,0,2.07944154167984,-Inf,-Inf,-Inf,0,-Inf,0,-Inf,0,0,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf
-Inf,-Inf,-Inf,0,-Inf,-Inf,3.46573590279973,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,0.693147180559945,2.30258509299405,10.7779140803116,12.1433511392874,3.85014760171006,9.15799389160397,0,-Inf,-Inf,-Inf,0,0,-Inf,-Inf,-Inf,-Inf,0,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,0,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf
-Inf,-Inf,-Inf,0,-Inf,-Inf,3.97029191355212,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,1.79175946922805,11.67541839413,12.707505293092,3.71357206670431,10.0824702080646,2.30258509299405,-Inf,-Inf,0.693147180559945,2.39789527279837,-Inf,-Inf,-Inf,-Inf,0,0,-Inf,0,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,0
-Inf,-Inf,-Inf,0,-Inf,-Inf,3.93182563272433,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,2.83321334405622,11.6809875030161,12.5623370051907,3.58351893845611,9.93547059838918,0,8.74385056203024,0.693147180559945,-Inf,2.70805020110221,-Inf,-Inf,-Inf,-Inf,0,0,-Inf,0,0,0,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf
-Inf,-Inf,0,-Inf,-Inf,-Inf,3.98898404656427,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,2.56494935746154,11.4351044541662,-Inf,2.56494935746154,10.0055927754733,1.09861228866811,-Inf,-Inf,-Inf,2.30258509299405,-Inf,-Inf,-Inf,-Inf,0,0,-Inf,0,0,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf
6.61204103483309,-Inf,-Inf,-Inf,0,-Inf,3.55534806148941,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,0.693147180559945,2.39789527279837,10.9266037265392,-Inf,3.63758615972639,10.0336382370012,0,-Inf,-Inf,-Inf,0,0,-Inf,-Inf,-Inf,-Inf,0,-Inf,0,-Inf,-Inf,0,-Inf,-Inf,0,0,-Inf,-Inf,-Inf,0,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf
-Inf,-Inf,-Inf,0,-Inf,-Inf,4.04305126783455,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,2.484906649788,11.9652169054299,12.91160777759,2.94443897916644,10.0397651708287,1.79175946922805,-Inf,-Inf,0,0,0,-Inf,-Inf,-Inf,-Inf,0,-Inf,0,-Inf,-Inf,0,-Inf,0,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf
-Inf,-Inf,-Inf,0,-Inf,-Inf,3.87120101090789,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,2.77258872223978,12.2246539390665,13.1306172205307,3.40119738166216,10.1916695000296,1.79175946922805,-Inf,-Inf,-Inf,2.56494935746154,-Inf,-Inf,-Inf,-Inf,0,0,-Inf,0,0,0,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf
8.62119278143472,-Inf,-Inf,-Inf,-Inf,-Inf,3.93182563272433,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,2.484906649788,11.1191715127901,-Inf,4.06044301054642,9.98044859367226,1.09861228866811,8.31262602567496,1.09861228866811,1.38629436111989,1.6094379124341,-Inf,-Inf,-Inf,0,-Inf,0,-Inf,0,-Inf,-Inf,0,-Inf,-Inf,0,0,-Inf,-Inf,-Inf,0,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf
